seller_id,revenue,orders,avg_review,late_rate
744dac408745240a2c2528fb1b6028f3,25043.4,79,4.494252873563219,0.011494252873563218
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,25001.46,20,3.7142857142857144,0.23809523809523808
59fb871bf6f4522a87ba567b42dafecf,24827.93,126,4.214814814814815,0.05925925925925926
b37c4c02bda3161a7546a4e6d222d5b2,24487.6,4,1.4,0.06666666666666667
f457c46070d02cadd8a68551231220dd,24269.36,199,3.791164658634538,0.060240963855421686
0dd184061fb0eaa7ca37932c68ab91c5,24224.670000000002,161,3.9183673469387754,0.09183673469387756
bfd27a966d91cfaafdb25d076585f0da,24102.35,117,4.214285714285714,0.047619047619047616
06532f10282704ef4c69168b914b77be,23742.46,8,1.7837837837837838,0.0
48162d548f5b1b11b9d29d1e01f75a61,23587.81,68,3.795918367346939,0.02040816326530612
dc317f341ab0e22f39acbd9dbf9b4a1f,23208.36,55,4.083333333333333,0.05
0c8380b62e38e8a1e6adbeba7eb9688c,23076.48,182,4.046218487394958,0.046218487394957986
41b39e28db005d9731d9d485a83b4c38,23008.66,195,4.066929133858268,0.051181102362204724
128639473a139ac0f3e5f5ade55873a5,22506.39,533,4.139130434782609,0.050434782608695654
44073f8b7e41514de3b7815dd0237f4f,22490.77,144,3.7088607594936707,0.04430379746835443
cd68562d3f44870c08922d380acae552,22259.93,125,3.895104895104895,0.16783216783216784
54a1852d1b8f10312c55e906355666ee,22027.38,200,4.330275229357798,0.0963302752293578
7aa4334be125fcdd2ba64b3180029f14,21771.329999999998,217,4.035294117647059,0.11764705882352941
76d64c4aca3a7baf218bf93ef7fa768d,21742.28,64,4.109589041095891,0.0273972602739726
86ccac0b835037332a596a33b6949ee1,21658.71,180,3.959090909090909,0.01818181818181818
1e8b33f18b4f7598d87f5cbee2282cc2,21536.73,123,4.203947368421052,0.03289473684210526
fa40cc5b934574b62717c68f3d678b6d,21426.72,307,4.392655367231638,0.05084745762711865
821fb029fc6e495ca4f08a35d51e53a5,21212.79,28,3.3666666666666667,0.3
d650b663c3b5f6fb392b6326366efa9a,21133.28,60,4.225806451612903,0.06451612903225806
96493fab2fbb13a14d0c0e8772eef5c3,21121.1,63,3.926470588235294,0.058823529411764705
527801b552d0077ffd170872eb49683b,21025.64,90,4.375,0.125
75d34ebb1bd0bd7dde40dd507b8169c3,20926.93,62,3.7586206896551726,0.16091954022988506
4a3ccda38b2129705f3fb522db62ca31,20879.12,66,3.783132530120482,0.08433734939759036
c33847515fa6305ce6feb1e818569f13,20818.6,114,3.7142857142857144,0.03759398496240601
9de4643a8dbde634fe55621059d92273,20220.72,72,4.5,0.05813953488372093
2a5b78b41cd05baeac8df54c6606b92c,20132.83,49,4.083333333333333,0.016666666666666666
a3e9a2c700480d9bb01fba070ba80a0e,19992.66,130,4.011834319526627,0.08875739644970414
2a84855fd20af891be03bc5924d2b453,19952.29,164,4.1976744186046515,0.023255813953488372
79ebd9a61bac3eaf882805ed4ecfa12a,19833.66,136,3.972972972972973,0.0472972972972973
4b9750c8ad28220fe6702d4ecb7c898f,19797.74,218,4.321739130434783,0.07391304347826087
213b25e6f54661939f11710a6fddb871,19540.67,155,3.755,0.095
2138ccb85b11a4ec1e37afbd1c8eda1f,19425.68,396,3.8859060402684564,0.0447427293064877
c3acdfac4e3e97ff87529454fbc03642,19380.530000000002,12,4.230769230769231,0.07692307692307693
4c2b230173bb36f9b240f2b8ac11786e,19107.52,261,3.7155172413793105,0.08908045977011494
165fc07beebdcb6190fba8a06db2a449,19081.43,50,3.6875,0.109375
80e6699fe29150b372a0c8a1ebf7dcc8,19044.99,98,4.318181818181818,0.03636363636363636
8ae520247981aa06bc94abddf5f46d34,19039.03,65,4.428571428571429,0.014285714285714285
a888faf2d1baececa6baf9c3d603ee1f,18887.32,54,4.054545454545455,0.12727272727272726
ef0ace09169ac090589d85746e3e036f,18789.280000000002,129,4.345070422535211,0.07042253521126761
94144541854e298c2d976cb893b81343,18760.34,68,4.233766233766234,0.03896103896103896
0adac9fbd9a2b63cccaac4f8756c1ca8,18753.09,110,3.879194630872483,0.040268456375838924
c72de06d72748d1a0dfb2125be43ba63,18733.18,21,4.454545454545454,0.0
d03698c2efd04a549382afa6623e27fb,18641.63,18,4.642857142857143,0.03571428571428571
d921b68bf747894be13a97ae52b0f386,18495.29,77,4.585365853658536,0.012195121951219513
ce248b21cb2adc36282ede306b7660e5,18442.45,65,4.220588235294118,0.08823529411764706
66922902710d126a0e7d26b0e3805106,18384.32,151,4.435582822085889,0.06748466257668712
5cf13accae3222c70a9cac40818ae839,18255.350000000002,149,4.426829268292683,0.024390243902439025
229c3efbfb0ea2058de4ccdfbc3d784a,18228.76,121,3.5906040268456376,0.020134228187919462
ccb83a794700270fde70898fe9ff368b,18212.23,12,4.529411764705882,0.11764705882352941
6039e27294dc75811c0d8a39069f52c0,18195.12,64,3.8860759493670884,0.25316455696202533
abe42c5d03695b4257b5c6cbf4e6784e,18158.23,50,3.84,0.16
01fdefa7697d26ad920e9e0346d4bd1b,18086.05,129,4.325925925925926,0.05925925925925926
3b15288545f8928d3e65a8f949a28291,18012.13,104,3.8045112781954886,0.08270676691729323
